loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,fico_score,month_of_year,ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,month_since_earliest_cr_line,ratio_pub_rec_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,charged_off
12000.0,36,10.74,391.39,6,2,1,38000.0,1,2012-03-01,0,17.43,9,0.0,11242.0,77.5,17,1,0,0,0,702.0,2,0.3157894736842105,0.5294117647058824,201,0.0,0.0,-1.0,0
25000.0,36,7.9,782.26,3,3,0,90000.0,2,2012-03-01,2,8.69,10,0.0,7808.0,10.6,19,1,0,4,0,752.0,2,0.2777777777777778,0.5263157894736842,151,0.0,0.0,-1.0,0
21000.0,36,10.74,684.94,6,2,0,83500.0,0,2012-03-01,2,3.09,10,0.0,3674.0,18.1,28,1,0,1,0,722.0,2,0.25149700598802394,0.35714285714285715,90,0.0,0.0,-1.0,0
20000.0,36,8.9,635.07,4,0,1,100262.0,1,2012-03-01,0,7.71,8,0.0,26070.0,54.5,19,1,0,3,0,742.0,2,0.19947736929245377,0.42105263157894735,124,0.0,0.0,-1.0,0
10000.0,36,9.76,321.55,5,6,1,75000.0,1,2012-03-01,5,10.37,7,0.0,7390.0,59.1,24,1,0,0,0,707.0,2,0.13333333333333333,0.2916666666666667,128,0.0,0.0,-1.0,1
4300.0,36,7.9,134.55,3,8,0,43500.0,1,2012-03-01,4,21.57,15,0.0,21067.0,82.6,28,1,0,1,0,707.0,2,0.09885057471264368,0.5357142857142857,160,0.0,0.0,-1.0,0
12000.0,36,10.74,391.39,6,7,0,43000.0,1,2012-03-01,4,13.31,6,0.0,21747.0,73.5,12,1,0,3,0,702.0,2,0.27906976744186046,0.5,148,0.0,0.0,-1.0,0
24500.0,36,12.12,815.16,7,2,0,114000.0,2,2012-03-01,0,23.97,10,0.0,25494.0,84.4,17,1,0,2,0,732.0,2,0.2149122807017544,0.5882352941176471,202,0.0,0.0,-1.0,0
5400.0,36,14.65,186.27,11,7,1,48000.0,2,2012-03-01,4,24.28,14,0.0,18005.0,63.6,21,1,0,1,0,672.0,2,0.1125,0.6666666666666666,155,0.0,0.0,-1.0,0
20000.0,36,7.9,625.81,3,10,0,192000.0,0,2012-03-01,0,11.85,14,0.0,12460.0,46.0,27,1,0,4,0,737.0,2,0.10416666666666667,0.5185185185185185,177,0.0,0.0,-1.0,0
10000.0,36,13.67,340.18,9,5,0,50000.0,0,2012-03-01,4,22.66,13,0.0,12460.0,66.3,28,1,0,0,0,697.0,2,0.2,0.4642857142857143,169,0.0,0.0,-1.0,0
10000.0,36,12.12,337.55,7,10,0,58000.0,0,2012-03-01,0,16.59,10,0.0,12782.0,81.5,26,1,0,2,0,697.0,2,0.1724137931034483,0.38461538461538464,176,0.0,0.0,-1.0,0
20000.0,36,17.99,722.95,16,10,0,60000.0,2,2012-03-01,0,16.5,13,0.0,13642.0,75.1,24,1,0,0,0,677.0,2,0.3333333333333333,0.5416666666666666,137,0.0,0.0,-1.0,0
6400.0,36,8.9,203.23,4,2,1,55000.0,0,2012-03-01,4,11.83,9,0.0,7145.0,43.0,10,1,0,0,0,707.0,2,0.11636363636363636,0.9,361,0.0,0.0,-1.0,0
23850.0,36,9.76,766.89,5,2,1,48500.0,2,2012-03-01,0,25.66,7,0.0,7746.0,63.5,26,1,0,0,0,732.0,2,0.4917525773195876,0.2692307692307692,89,0.0,0.0,-1.0,0
10000.0,36,6.03,304.36,0,9,1,60000.0,0,2012-03-01,0,3.36,7,0.0,5959.0,40.6,31,1,0,0,0,747.0,2,0.16666666666666666,0.22580645161290322,189,0.0,0.0,-1.0,1
30000.0,60,22.45,836.27,25,4,1,90000.0,2,2012-03-01,6,18.4,11,0.0,10800.0,82.4,34,1,0,0,0,677.0,2,0.3333333333333333,0.3235294117647059,121,0.0,0.0,-1.0,1
16700.0,60,19.99,442.36,20,10,0,67392.0,2,2012-03-01,0,22.49,7,1.0,18166.0,84.6,12,1,0,4,1,687.0,2,0.24780389363722696,0.5833333333333334,146,0.00684931506849315,0.00684931506849315,1.0,1
3000.0,36,6.62,92.12,1,5,0,70000.0,0,2012-03-01,1,23.19,11,0.0,14396.0,35.7,51,1,0,1,0,747.0,2,0.04285714285714286,0.21568627450980393,257,0.0,0.0,-1.0,0
12000.0,60,18.25,306.36,17,10,0,153114.0,2,2012-03-01,0,20.2,14,0.0,82989.0,97.4,28,1,0,1,0,707.0,2,0.07837297699753125,0.5,294,0.0,0.0,-1.0,0
20800.0,60,19.22,542.09,19,10,1,83000.0,2,2012-03-01,4,15.5,20,0.0,28764.0,54.5,34,1,0,0,0,682.0,2,0.25060240963855424,0.5882352941176471,208,0.0,0.0,-1.0,0
9000.0,36,14.65,310.45,11,3,1,26000.0,1,2012-03-01,2,8.67,5,0.0,3102.0,24.4,7,1,0,0,0,712.0,2,0.34615384615384615,0.7142857142857143,39,0.0,0.0,-1.0,0
32000.0,36,17.99,1156.72,16,10,1,75000.0,2,2012-03-01,0,18.06,6,0.0,22791.0,59.4,22,1,0,0,0,707.0,2,0.4266666666666667,0.2727272727272727,170,0.0,0.0,-1.0,0
14700.0,36,6.03,447.41,0,5,0,123895.0,0,2012-03-01,9,14.13,11,0.0,18176.0,51.5,39,1,0,7,0,777.0,2,0.11864885588603252,0.28205128205128205,476,0.0,0.0,-1.0,0
14825.0,36,8.9,470.75,4,8,0,79600.0,0,2012-03-01,4,14.01,7,0.0,25750.0,92.0,17,1,0,1,0,747.0,2,0.18624371859296482,0.4117647058823529,330,0.0,0.0,-1.0,0
14300.0,36,7.9,447.46,3,8,2,40000.0,0,2012-03-01,4,20.85,11,0.0,13968.0,51.9,31,1,0,0,0,727.0,2,0.3575,0.3548387096774194,218,0.0,0.0,-1.0,0
7125.0,36,6.62,218.77,1,6,1,15000.0,2,2012-03-01,4,22.0,6,0.0,5139.0,72.4,7,1,0,0,0,737.0,2,0.475,0.8571428571428571,434,0.0,0.0,-1.0,0
14400.0,36,13.11,485.96,8,10,1,58604.0,1,2012-03-01,0,6.0,6,0.0,8256.0,63.0,20,1,0,0,0,702.0,2,0.2457170159033513,0.3,134,0.0,0.0,-1.0,1
7600.0,36,14.65,262.16,11,10,2,64000.0,2,2012-03-01,0,13.01,15,1.0,6861.0,42.4,40,1,0,0,1,682.0,2,0.11875,0.375,158,0.006329113924050633,0.006329113924050633,1.0,0
10375.0,36,12.12,345.2,7,10,0,57200.0,1,2012-03-01,0,13.74,8,0.0,3440.0,40.5,26,1,0,8,0,687.0,2,0.18138111888111888,0.3076923076923077,145,0.0,0.0,-1.0,0
2400.0,60,13.99,55.84,10,5,0,106800.0,0,2012-03-01,8,6.52,15,0.0,9854.0,18.5,45,1,0,5,0,687.0,2,0.02247191011235955,0.3333333333333333,316,0.0,0.0,-1.0,0
8000.0,36,6.03,243.49,0,0,1,48500.0,0,2012-03-01,3,23.44,13,0.0,2502.0,10.5,22,1,0,0,0,772.0,2,0.16494845360824742,0.5909090909090909,363,0.0,0.0,-1.0,0
5000.0,36,8.9,158.77,4,10,0,30000.0,2,2012-03-01,0,14.24,4,0.0,3341.0,53.0,16,1,0,2,0,722.0,2,0.16666666666666666,0.25,226,0.0,0.0,-1.0,0
13000.0,36,7.9,406.78,3,0,1,78000.0,2,2012-03-01,1,0.38,4,0.0,2011.0,19.7,6,1,0,0,0,752.0,2,0.16666666666666666,0.6666666666666666,84,0.0,0.0,-1.0,0
10625.0,36,6.62,326.23,1,4,0,95912.0,0,2012-03-01,0,12.16,9,0.0,18840.0,31.0,34,1,0,2,0,757.0,2,0.11077863041121028,0.2647058823529412,202,0.0,0.0,-1.0,0
10000.0,36,13.67,340.18,9,10,1,34000.0,0,2012-03-01,0,13.87,10,0.0,8839.0,55.2,20,1,0,0,0,692.0,2,0.29411764705882354,0.5,168,0.0,0.0,-1.0,1
10250.0,36,6.62,314.72,1,5,1,37963.0,0,2012-03-01,0,13.53,13,0.0,7451.0,12.8,22,1,0,0,0,737.0,2,0.2699997365856228,0.5909090909090909,125,0.0,0.0,-1.0,0
20000.0,36,13.67,680.36,9,10,2,101000.0,0,2012-03-01,2,16.56,5,0.0,24193.0,97.9,23,1,0,1,0,732.0,2,0.19801980198019803,0.21739130434782608,260,0.0,0.0,-1.0,0
6000.0,36,18.55,218.58,18,4,0,88000.0,0,2012-03-01,0,12.5,24,0.0,11753.0,64.9,39,1,0,1,0,662.0,2,0.06818181818181818,0.6153846153846154,111,0.0,0.0,-1.0,0
3425.0,60,19.99,90.73,20,10,1,40000.0,0,2012-03-01,0,18.81,11,0.0,3376.0,75.0,14,1,0,0,0,662.0,2,0.085625,0.7857142857142857,92,0.0,0.0,-1.0,1
21000.0,36,9.76,675.25,5,8,1,45000.0,2,2012-03-01,0,21.83,14,0.0,21228.0,68.3,22,1,0,0,0,732.0,2,0.4666666666666667,0.6363636363636364,235,0.0,0.0,-1.0,0
10000.0,36,13.11,337.47,8,5,0,55000.0,0,2012-03-01,0,15.64,10,0.0,10884.0,81.8,16,1,0,1,0,682.0,2,0.18181818181818182,0.625,123,0.0,0.0,-1.0,0
12000.0,36,13.11,404.97,8,10,2,85000.0,0,2012-03-01,0,12.68,7,0.0,6440.0,45.7,23,1,0,0,0,702.0,2,0.1411764705882353,0.30434782608695654,170,0.0,0.0,-1.0,0
13200.0,36,12.12,439.19,7,5,1,27000.0,0,2012-03-01,0,19.42,6,0.0,10078.0,70.5,11,1,0,0,0,692.0,2,0.4888888888888889,0.5454545454545454,121,0.0,0.0,-1.0,1
10000.0,36,13.11,337.47,8,6,1,42500.0,0,2012-03-01,0,12.08,6,0.0,12813.0,75.4,14,1,0,0,0,682.0,2,0.23529411764705882,0.42857142857142855,87,0.0,0.0,-1.0,0
12000.0,36,13.67,408.22,9,4,1,45000.0,2,2012-03-01,5,21.63,12,0.0,11346.0,41.7,16,1,0,0,0,697.0,2,0.26666666666666666,0.75,176,0.0,0.0,-1.0,0
6000.0,36,8.9,190.52,4,2,1,45000.0,1,2012-03-01,0,8.64,9,0.0,9202.0,76.1,16,1,0,0,0,702.0,2,0.13333333333333333,0.5625,60,0.0,0.0,-1.0,1
8000.0,60,15.81,193.74,13,8,0,25000.0,2,2012-03-01,0,10.46,7,1.0,3703.0,36.0,13,1,0,1,1,702.0,2,0.32,0.5384615384615384,153,0.006535947712418301,0.006535947712418301,1.0,1
22000.0,36,7.9,688.39,3,5,1,45000.0,2,2012-03-01,0,17.17,8,0.0,23979.0,62.1,21,1,0,0,0,737.0,2,0.4888888888888889,0.38095238095238093,146,0.0,0.0,-1.0,0
5000.0,36,7.62,155.81,2,5,0,40000.0,0,2012-03-01,5,17.31,8,0.0,7198.0,16.9,11,1,0,1,0,727.0,2,0.125,0.7272727272727273,111,0.0,0.0,-1.0,0
8400.0,36,12.12,279.49,7,10,0,42000.0,1,2012-03-01,2,9.26,4,0.0,840.0,16.8,19,1,0,3,0,707.0,2,0.2,0.21052631578947367,119,0.0,0.0,-1.0,0
10575.0,36,12.12,351.85,7,7,0,64916.88,1,2012-03-01,2,7.54,6,0.0,13900.0,66.8,10,1,0,1,0,707.0,2,0.16290061999282776,0.6,52,0.0,0.0,-1.0,0
10000.0,36,13.11,337.47,8,10,0,75000.0,0,2012-03-01,0,24.69,14,0.0,20925.0,73.4,38,1,0,2,0,707.0,2,0.13333333333333333,0.3684210526315789,195,0.0,0.0,-1.0,0
14400.0,36,10.74,469.67,6,1,1,50000.0,1,2012-03-01,10,4.9,6,0.0,7302.0,67.6,14,1,0,0,0,717.0,2,0.288,0.42857142857142855,472,0.0,0.0,-1.0,1
9200.0,36,15.31,320.32,12,10,2,27000.0,0,2012-03-01,0,10.93,7,0.0,8653.0,61.8,15,1,0,0,0,677.0,2,0.34074074074074073,0.4666666666666667,113,0.0,0.0,-1.0,1
12000.0,36,12.12,399.26,7,2,1,74000.0,1,2012-03-01,4,10.62,10,0.0,6542.0,33.5,31,1,0,2,0,697.0,2,0.16216216216216217,0.3225806451612903,104,0.0,0.0,-1.0,0
12000.0,36,15.31,417.81,12,10,0,55000.0,1,2012-03-01,0,12.07,5,0.0,8199.0,80.4,28,1,0,0,0,682.0,2,0.21818181818181817,0.17857142857142858,138,0.0,0.0,-1.0,0
7600.0,60,19.22,198.07,19,10,1,34425.6,1,2012-03-01,7,15.2,7,0.0,8280.0,66.8,11,1,0,0,0,682.0,2,0.22076594162483734,0.6363636363636364,140,0.0,0.0,-1.0,1
17500.0,60,20.5,468.53,21,6,1,36000.0,2,2012-03-01,5,18.77,10,0.0,8065.0,54.5,18,1,0,0,0,672.0,2,0.4861111111111111,0.5555555555555556,106,0.0,0.0,-1.0,0
10000.0,36,13.67,340.18,9,7,2,50000.0,0,2012-03-01,0,12.07,11,0.0,6491.0,40.9,23,1,0,0,0,697.0,2,0.2,0.4782608695652174,86,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,5,2,35000.0,1,2012-03-01,0,10.32,9,0.0,9530.0,64.7,11,1,0,0,0,697.0,2,0.2857142857142857,0.8181818181818182,130,0.0,0.0,-1.0,0
7575.0,36,13.11,255.64,8,10,0,88800.0,1,2012-03-01,0,23.14,15,0.0,36291.0,67.6,42,1,0,8,0,702.0,2,0.08530405405405406,0.35714285714285715,316,0.0,0.0,-1.0,0
15000.0,36,13.99,512.6,10,1,1,81000.0,0,2012-03-01,4,21.08,15,0.0,17877.0,65.2,23,1,0,0,0,677.0,2,0.18518518518518517,0.6521739130434783,253,0.0,0.0,-1.0,0
30000.0,36,19.99,1114.76,20,2,1,160000.0,1,2012-03-01,0,6.54,8,0.0,25789.0,75.6,23,1,0,0,0,677.0,2,0.1875,0.34782608695652173,215,0.0,0.0,-1.0,0
19000.0,60,13.11,433.38,8,10,1,65000.0,1,2012-03-01,5,8.88,11,0.0,6259.0,19.6,22,1,0,0,0,757.0,2,0.2923076923076923,0.5,232,0.0,0.0,-1.0,0
17600.0,36,16.29,621.29,14,5,0,78000.0,2,2012-03-01,4,15.26,8,0.0,14445.0,73.3,12,1,0,2,0,677.0,2,0.22564102564102564,0.6666666666666666,145,0.0,0.0,-1.0,0
5400.0,36,13.99,184.54,10,2,1,38000.0,1,2012-03-01,0,17.72,5,0.0,1295.0,40.5,7,1,0,0,0,677.0,2,0.14210526315789473,0.7142857142857143,53,0.0,0.0,-1.0,1
20800.0,36,7.9,650.84,3,10,1,60500.0,2,2012-03-01,0,22.18,9,0.0,19257.0,66.9,22,1,0,0,0,737.0,2,0.343801652892562,0.4090909090909091,236,0.0,0.0,-1.0,1
4250.0,36,6.62,130.5,1,10,0,40000.0,1,2012-03-01,0,22.07,8,0.0,9786.0,68.0,32,1,0,8,0,747.0,2,0.10625,0.25,206,0.0,0.0,-1.0,0
12000.0,36,13.67,408.22,9,7,1,65000.0,1,2012-03-01,0,10.82,5,0.0,4554.0,73.5,16,1,0,0,0,682.0,2,0.18461538461538463,0.3125,83,0.0,0.0,-1.0,1
35000.0,60,13.11,798.33,8,10,0,141945.04,2,2012-03-01,0,4.49,6,0.0,11082.0,33.5,30,1,0,8,0,742.0,2,0.24657430791523252,0.2,273,0.0,0.0,-1.0,1
4000.0,36,9.76,128.62,5,2,0,59800.0,0,2012-03-01,5,23.5,11,0.0,20589.0,62.2,27,1,0,3,0,707.0,2,0.06688963210702341,0.4074074074074074,193,0.0,0.0,-1.0,0
14000.0,36,10.74,456.63,6,4,1,110000.0,1,2012-03-01,10,8.96,13,0.0,9639.0,77.7,19,1,0,0,0,702.0,2,0.12727272727272726,0.6842105263157895,77,0.0,0.0,-1.0,0
10300.0,36,18.25,373.67,17,0,1,40800.0,1,2012-03-01,8,7.58,6,0.0,7170.0,84.4,7,1,0,0,0,662.0,2,0.25245098039215685,0.8571428571428571,57,0.0,0.0,-1.0,0
7000.0,36,15.31,243.73,12,2,1,31200.0,1,2012-03-01,0,18.54,8,0.0,5485.0,43.2,11,1,0,0,0,677.0,2,0.22435897435897437,0.7272727272727273,149,0.0,0.0,-1.0,1
18000.0,36,7.9,563.23,3,10,1,60000.0,1,2012-03-01,0,26.9,11,0.0,17742.0,62.4,30,1,0,0,0,727.0,2,0.3,0.36666666666666664,263,0.0,0.0,-1.0,0
7800.0,36,12.12,259.52,7,10,0,60000.0,2,2012-03-01,6,9.28,8,0.0,4072.0,33.2,15,1,0,5,0,712.0,2,0.13,0.5333333333333333,104,0.0,0.0,-1.0,0
20000.0,60,13.67,461.96,9,3,1,55729.18,2,2012-03-01,0,27.95,9,0.0,11151.0,63.4,21,1,0,0,0,727.0,2,0.358878418810397,0.42857142857142855,137,0.0,0.0,-1.0,0
18000.0,36,12.12,598.89,7,4,1,70000.0,0,2012-03-01,4,14.56,11,0.0,27432.0,61.2,29,1,0,0,0,707.0,2,0.2571428571428571,0.3793103448275862,110,0.0,0.0,-1.0,0
12000.0,36,8.9,381.04,4,10,0,147000.0,2,2012-03-01,5,14.12,8,0.0,34979.0,89.2,23,1,0,5,0,732.0,2,0.08163265306122448,0.34782608695652173,188,0.0,0.0,-1.0,0
21000.0,60,16.29,513.93,14,4,2,190000.0,2,2012-03-01,4,9.67,13,0.0,77801.0,25.1,41,1,0,5,0,712.0,2,0.11052631578947368,0.3170731707317073,231,0.0,0.0,-1.0,0
18000.0,60,13.11,410.57,8,6,0,38900.0,2,2012-03-01,4,19.15,14,0.0,17875.0,41.5,22,1,0,2,0,762.0,2,0.46272493573264784,0.6363636363636364,238,0.0,0.0,-1.0,1
10400.0,36,12.12,346.03,7,3,1,68000.0,1,2012-03-01,4,19.08,10,0.0,10770.0,79.2,15,1,0,0,0,692.0,2,0.15294117647058825,0.6666666666666666,198,0.0,0.0,-1.0,0
9600.0,36,13.99,328.06,10,10,0,52000.0,0,2012-03-01,4,12.74,8,0.0,10059.0,78.0,9,1,0,2,0,687.0,2,0.18461538461538463,0.8888888888888888,140,0.0,0.0,-1.0,0
24500.0,36,7.9,766.62,3,10,1,140000.0,1,2012-03-01,0,7.69,7,0.0,24539.0,48.9,17,1,0,0,0,752.0,2,0.175,0.4117647058823529,134,0.0,0.0,-1.0,0
4000.0,36,6.03,121.75,0,2,0,100000.0,0,2012-03-01,3,21.48,19,0.0,17245.0,33.4,30,1,0,5,0,762.0,2,0.04,0.6333333333333333,265,0.0,0.0,-1.0,0
10000.0,36,14.65,344.95,11,7,0,80000.0,0,2012-03-01,12,7.07,6,0.0,15152.0,90.7,10,1,0,2,0,697.0,2,0.125,0.6,81,0.0,0.0,-1.0,0
24000.0,36,8.9,762.08,4,10,1,105000.0,1,2012-03-01,0,13.84,14,0.0,34959.0,48.4,27,1,0,0,0,747.0,2,0.22857142857142856,0.5185185185185185,318,0.0,0.0,-1.0,0
14400.0,36,8.9,457.25,4,10,0,75000.0,1,2012-03-01,0,14.82,7,0.0,10604.0,88.4,19,1,0,2,0,722.0,2,0.192,0.3684210526315789,288,0.0,0.0,-1.0,0
15000.0,36,7.9,469.36,3,10,1,61000.0,0,2012-03-01,4,20.58,7,0.0,14706.0,63.1,9,1,0,0,0,737.0,2,0.2459016393442623,0.7777777777777778,159,0.0,0.0,-1.0,0
4000.0,60,13.99,93.06,10,10,1,50000.0,1,2012-03-01,5,5.69,13,0.0,3503.0,28.7,29,1,0,0,0,707.0,2,0.08,0.4482758620689655,138,0.0,0.0,-1.0,1
10000.0,36,10.74,326.16,6,10,0,30000.0,0,2012-03-01,1,13.8,8,0.0,12627.0,60.4,16,1,0,1,0,707.0,2,0.3333333333333333,0.5,137,0.0,0.0,-1.0,0
11500.0,36,6.62,353.1,1,0,1,24000.0,1,2012-03-01,10,1.25,9,0.0,542.0,1.8,17,1,0,0,0,777.0,2,0.4791666666666667,0.5294117647058824,125,0.0,0.0,-1.0,0
25000.0,36,8.9,793.84,4,5,0,89000.0,2,2012-03-01,0,8.1,15,0.0,27724.0,31.6,28,1,0,5,0,747.0,2,0.2808988764044944,0.5357142857142857,175,0.0,0.0,-1.0,0
8000.0,36,15.81,280.51,13,10,0,55000.0,0,2012-03-01,0,20.33,10,1.0,12657.0,89.1,20,1,0,6,1,677.0,2,0.14545454545454545,0.5,267,0.003745318352059925,0.003745318352059925,1.0,1
7000.0,36,13.67,238.13,9,0,1,21600.0,2,2012-03-01,0,10.0,2,0.0,5230.0,81.7,5,1,0,0,0,707.0,2,0.32407407407407407,0.4,78,0.0,0.0,-1.0,0
8000.0,36,7.62,249.3,2,4,1,91945.84,0,2012-03-01,5,18.28,9,0.0,3104.0,24.8,19,1,0,0,0,727.0,2,0.08700774281903347,0.47368421052631576,148,0.0,0.0,-1.0,0
6500.0,36,9.76,209.01,5,3,1,22000.0,0,2012-03-01,4,18.09,10,0.0,10527.0,43.9,10,1,0,0,0,707.0,2,0.29545454545454547,1.0,59,0.0,0.0,-1.0,0
16000.0,36,14.65,551.91,11,9,1,60000.0,1,2012-03-01,4,12.6,7,0.0,13697.0,60.6,8,1,0,0,0,697.0,2,0.26666666666666666,0.875,77,0.0,0.0,-1.0,0
7000.0,36,8.9,222.28,4,0,1,43200.0,1,2012-03-01,4,18.17,10,0.0,34007.0,58.9,22,1,0,3,0,707.0,2,0.16203703703703703,0.45454545454545453,175,0.0,0.0,-1.0,1
10000.0,36,13.67,340.18,9,6,1,45000.0,1,2012-03-01,0,6.67,7,0.0,9375.0,53.9,10,1,0,0,0,677.0,2,0.2222222222222222,0.7,70,0.0,0.0,-1.0,1
10000.0,36,13.99,341.73,10,8,0,41500.0,1,2012-03-01,0,16.86,9,0.0,7462.0,53.3,20,1,0,1,0,687.0,2,0.24096385542168675,0.45,196,0.0,0.0,-1.0,0
25000.0,60,13.11,570.24,8,10,0,51600.0,2,2012-03-01,0,18.13,10,0.0,23216.0,60.8,28,1,0,7,0,737.0,2,0.4844961240310077,0.35714285714285715,157,0.0,0.0,-1.0,1
10400.0,36,6.62,319.32,1,1,1,65800.0,2,2012-03-01,4,8.39,8,0.0,15925.0,60.1,30,1,0,0,0,732.0,2,0.1580547112462006,0.26666666666666666,184,0.0,0.0,-1.0,0
25375.0,60,13.67,586.1,9,6,1,51000.0,2,2012-03-01,0,14.31,5,0.0,13570.0,55.8,15,1,0,0,0,747.0,2,0.49754901960784315,0.3333333333333333,88,0.0,0.0,-1.0,1
15400.0,36,13.99,526.27,10,10,1,45000.0,2,2012-03-01,0,15.41,10,0.0,21099.0,74.3,12,1,0,0,0,687.0,2,0.3422222222222222,0.8333333333333334,68,0.0,0.0,-1.0,0
12000.0,36,13.99,410.08,10,10,1,111000.0,1,2012-03-01,0,18.23,21,0.0,20282.0,53.5,32,1,0,0,0,687.0,2,0.10810810810810811,0.65625,179,0.0,0.0,-1.0,0
30000.0,60,21.97,828.06,24,10,1,87600.0,2,2012-03-01,0,11.86,9,0.0,12804.0,74.4,11,1,0,0,0,687.0,2,0.3424657534246575,0.8181818181818182,217,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,4,1,36000.0,0,2012-03-01,0,22.4,5,0.0,6473.0,77.1,14,1,0,0,0,697.0,2,0.2777777777777778,0.35714285714285715,102,0.0,0.0,-1.0,0
14000.0,36,10.74,456.63,6,4,1,84000.0,0,2012-03-01,0,9.33,7,0.0,22939.0,71.7,26,1,0,0,0,702.0,2,0.16666666666666666,0.2692307692307692,204,0.0,0.0,-1.0,0
3500.0,36,7.62,109.07,2,6,1,52000.0,0,2012-03-01,0,20.93,9,0.0,11538.0,45.8,30,1,0,0,0,727.0,2,0.0673076923076923,0.3,124,0.0,0.0,-1.0,0
12000.0,36,10.74,391.39,6,5,1,140000.0,0,2012-03-01,0,5.69,10,0.0,12704.0,64.2,21,1,0,0,0,702.0,2,0.08571428571428572,0.47619047619047616,144,0.0,0.0,-1.0,0
5600.0,36,7.62,174.51,2,8,1,47000.0,0,2012-03-01,0,20.71,7,0.0,9394.0,60.6,15,1,0,0,0,722.0,2,0.11914893617021277,0.4666666666666667,121,0.0,0.0,-1.0,0
7200.0,36,20.5,269.42,21,2,1,38000.0,1,2012-03-01,0,22.45,25,0.0,15219.0,68.6,51,1,0,0,0,672.0,2,0.18947368421052632,0.49019607843137253,217,0.0,0.0,-1.0,0
20000.0,36,19.22,735.35,19,7,1,60000.0,1,2012-03-01,0,10.02,9,0.0,19473.0,66.9,18,1,0,0,0,667.0,2,0.3333333333333333,0.5,97,0.0,0.0,-1.0,1
6525.0,36,13.11,220.2,8,1,1,166500.0,1,2012-03-01,12,0.15,9,0.0,107.0,0.3,11,1,0,0,0,757.0,2,0.03918918918918919,0.8181818181818182,51,0.0,0.0,-1.0,1
15000.0,36,7.9,469.36,3,10,0,75000.0,0,2012-03-01,0,29.49,10,0.0,11263.0,83.4,28,1,0,6,0,727.0,2,0.2,0.35714285714285715,219,0.0,0.0,-1.0,0
10000.0,36,8.9,317.54,4,6,1,45000.0,0,2012-03-01,4,19.57,9,0.0,8210.0,67.9,10,1,0,0,0,717.0,2,0.2222222222222222,0.9,73,0.0,0.0,-1.0,0
18000.0,36,7.9,563.23,3,10,1,123700.0,2,2012-03-01,0,9.83,5,0.0,15728.0,41.2,27,1,0,3,0,757.0,2,0.14551333872271624,0.18518518518518517,206,0.0,0.0,-1.0,0
6000.0,36,9.76,192.93,5,2,0,75000.0,1,2012-03-01,0,7.86,7,0.0,22895.0,52.5,25,1,0,3,0,697.0,2,0.08,0.28,271,0.0,0.0,-1.0,0
5000.0,36,6.62,153.52,1,4,1,38000.0,0,2012-03-01,0,27.41,14,0.0,13864.0,66.5,23,1,0,1,0,737.0,2,0.13157894736842105,0.6086956521739131,260,0.0,0.0,-1.0,0
30000.0,60,13.99,697.9,10,10,0,89000.0,2,2012-03-01,0,21.42,19,0.0,15896.0,26.3,38,1,0,2,0,762.0,2,0.33707865168539325,0.5,200,0.0,0.0,-1.0,1
10000.0,36,13.11,337.47,8,6,1,24000.0,2,2012-03-01,0,24.2,13,0.0,13619.0,64.9,19,1,0,0,0,707.0,2,0.4166666666666667,0.6842105263157895,106,0.0,0.0,-1.0,0
22000.0,36,12.12,731.98,7,0,1,59000.0,1,2012-03-01,4,21.53,17,0.0,26065.0,66.5,31,1,0,0,0,702.0,2,0.3728813559322034,0.5483870967741935,210,0.0,0.0,-1.0,0
16000.0,36,7.9,500.65,3,2,1,51000.0,0,2012-03-01,3,22.27,16,0.0,28641.0,73.3,36,1,0,0,0,727.0,2,0.3137254901960784,0.4444444444444444,194,0.0,0.0,-1.0,0
7000.0,36,8.9,222.28,4,10,0,50000.0,1,2012-03-01,0,7.88,13,0.0,12351.0,34.5,15,1,0,0,0,702.0,2,0.14,0.8666666666666667,80,0.0,0.0,-1.0,0
10000.0,36,13.11,337.47,8,10,0,42000.0,0,2012-03-01,0,12.54,9,0.0,10711.0,62.8,32,1,0,0,0,702.0,2,0.23809523809523808,0.28125,330,0.0,0.0,-1.0,0
15000.0,36,15.31,522.26,12,10,1,100000.0,1,2012-03-01,0,9.57,13,0.0,21934.0,88.4,45,1,0,1,0,697.0,2,0.15,0.28888888888888886,230,0.0,0.0,-1.0,0
20000.0,36,13.99,683.46,10,6,1,43293.0,2,2012-03-01,0,22.23,14,0.0,20349.0,72.7,23,1,0,0,0,702.0,2,0.46196844755503197,0.6086956521739131,151,0.0,0.0,-1.0,0
5000.0,36,6.62,153.52,1,3,1,63800.0,1,2012-03-01,8,3.35,6,0.0,1008.0,2.2,8,1,0,0,0,752.0,2,0.07836990595611286,0.75,100,0.0,0.0,-1.0,0
